"","coef"
"Intercept",-2.38
"log age",0.06
"log size",0
"log devs",0.1
"log commits",1.04
"C",0.14
"C++",0.04
"Clojure",-0.34
"Coffeescript",0
"Erlang",0.21
"Go",0.16
"Haskell",0
"Java",-0.03
"Javascript",0.1
"Objective-C",0.11
"Perl",-0.07
"Php",0.27
"Python",0.02
"Ruby",-0.1
"Scala",-0.22
"Typescript",-0.28
