"","coef","pVal"
"Intercept",-2.39,0
"log age",0.07,0.001
"log size",-0.02,0.165
"log devs",0.11,0.003
"log commits",1.09,0
"C",0.1,0.323
"C#",-0.03,0.794
"C++",0.35,0.002
"Clojure",-0.46,0
"Coffeescript",0.13,0.258
"Erlang",0.08,0.448
"Go",-0.02,0.839
"Haskell",-0.22,0.032
"Java",-0.08,0.421
"Javascript",-0.14,0.288
"Objective-C",0.21,0.028
"Perl",-0.07,0.548
"Php",0.1,0.36
"Python",0.04,0.726
"Ruby",-0.03,0.776
"Scala",0.1,0.331
"Typescript",-0.05,0.701
