"","coef","pVal"
"Intercept",-2.2,0
"log age",0.1,0
"log size",-0.04,0.009
"log devs",0.13,0.001
"log commits",1.05,0
"C",0.22,0.044
"C#",0.01,0.949
"C++",0.23,0.021
"Clojure",-0.37,0.001
"Coffeescript",-0.05,0.616
"Erlang",0.09,0.377
"Go",-0.07,0.486
"Haskell",-0.22,0.02
"Java",0.06,0.573
"Javascript",0.03,0.807
"Objective-C",0.07,0.532
"Perl",-0.07,0.527
"Php",0.16,0.099
"Python",0.19,0.069
"Ruby",-0.21,0.078
"Scala",-0.29,0.004
"Typescript",0.25,0.019
