"","coef","pVal"
"Intercept",-2.26,0
"log age",0.07,0
"log size",-0.04,0.003
"log devs",0.09,0.005
"log commits",1.12,0
"C",0.18,0.044
"C#",0.08,0.397
"C++",0.15,0.104
"Clojure",-0.37,0.001
"Coffeescript",0.1,0.368
"Erlang",0.01,0.933
"Go",-0.05,0.615
"Haskell",-0.23,0.03
"Java",0.03,0.766
"Javascript",-0.12,0.363
"Objective-C",0.19,0.053
"Perl",-0.12,0.217
"Php",0.23,0.018
"Python",0.04,0.66
"Ruby",0.27,0.016
"Scala",-0.34,0.001
"Typescript",-0.06,0.622
