"","coef"
"Intercept",-2.46
"log age",0.08
"log size",0.01
"log devs",0.07
"log commits",1.01
"C",0.27
"C++",0.16
"Clojure",-0.36
"Coffeescript",-0.19
"Erlang",-0.02
"Go",0.29
"Haskell",-0.25
"Java",-0.02
"Javascript",0.15
"Objective-C",0.06
"Perl",0.04
"Php",0.06
"Python",0.3
"Ruby",-0.25
"Scala",-0.17
"Typescript",-0.05
