"","coef","pVal"
"Intercept",-2.38,0
"log age",0.1,0
"log size",-0.02,0.174
"log devs",0.06,0.068
"log commits",1.05,0
"C",0.15,0.138
"C#",-0.11,0.37
"C++",0.26,0.006
"Clojure",-0.19,0.08
"Coffeescript",0.05,0.649
"Erlang",0.17,0.087
"Go",0.05,0.647
"Haskell",-0.3,0.004
"Java",0.1,0.308
"Javascript",-0.19,0.209
"Objective-C",0.16,0.117
"Perl",0.07,0.515
"Php",0.18,0.083
"Python",0.21,0.041
"Ruby",-0.32,0.031
"Scala",-0.18,0.063
"Typescript",-0.12,0.312
