"","coef","pVal"
"Intercept",-2.51,0
"log age",0.08,0.001
"log size",-0.04,0.021
"log devs",0.07,0.059
"log commits",1.13,0
"C",0.12,0.29
"C#",-0.06,0.579
"C++",0.38,0
"Clojure",-0.35,0.002
"Coffeescript",0.13,0.303
"Erlang",-0.07,0.571
"Go",0.19,0.11
"Haskell",-0.47,0
"Java",0,0.995
"Javascript",0.08,0.539
"Objective-C",0.14,0.225
"Perl",0.1,0.381
"Php",0.06,0.596
"Python",0.09,0.489
"Ruby",-0.12,0.336
"Scala",-0.22,0.048
"Typescript",0.01,0.942
