"","coef","pVal"
"Intercept",-2.36,0
"log age",0.08,0
"log size",-0.03,0.049
"log devs",0.03,0.324
"log commits",1.11,0
"C",0.19,0.057
"C#",0.01,0.936
"C++",0.08,0.39
"Clojure",-0.21,0.035
"Coffeescript",0.16,0.174
"Erlang",0.21,0.027
"Go",0.06,0.557
"Haskell",-0.46,0
"Java",0,0.982
"Javascript",-0.17,0.166
"Objective-C",-0.08,0.479
"Perl",0.35,0.001
"Php",0.35,0.001
"Python",-0.07,0.5
"Ruby",-0.09,0.458
"Scala",-0.22,0.028
"Typescript",-0.11,0.367
