"","coef","pVal"
"Intercept",-2.31,0
"log age",0.08,0
"log size",-0.03,0.068
"log devs",0.13,0
"log commits",1.05,0
"C",0.19,0.058
"C#",-0.05,0.641
"C++",0.15,0.148
"Clojure",-0.35,0.001
"Coffeescript",-0.01,0.903
"Erlang",-0.01,0.918
"Go",-0.03,0.766
"Haskell",-0.35,0
"Java",0.16,0.09
"Javascript",0.08,0.499
"Objective-C",0.19,0.051
"Perl",0.03,0.784
"Php",0.17,0.103
"Python",0.13,0.234
"Ruby",0.03,0.834
"Scala",-0.38,0
"Typescript",0.07,0.518
