"","coef"
"Intercept",-2.2
"log age",0.05
"log size",-0.03
"log devs",0.13
"log commits",1.07
"C",0.09
"C++",0.15
"Clojure",-0.51
"Coffeescript",0.16
"Erlang",0.19
"Go",0.15
"Haskell",-0.13
"Java",-0.05
"Javascript",0.07
"Objective-C",0.14
"Perl",0.02
"Php",0.18
"Python",0.16
"Ruby",0
"Scala",-0.36
"Typescript",-0.28
