"","coef","pVal"
"Intercept",-2.4,0
"log age",0.13,0
"log size",-0.03,0.032
"log devs",0.11,0.001
"log commits",1.03,0
"C",0.12,0.226
"C#",-0.08,0.455
"C++",0.08,0.439
"Clojure",-0.41,0
"Coffeescript",0.04,0.684
"Erlang",0.06,0.564
"Go",0.26,0.008
"Haskell",-0.37,0
"Java",0.16,0.111
"Javascript",0.17,0.167
"Objective-C",0.02,0.876
"Perl",0.06,0.544
"Php",0.29,0.006
"Python",0.04,0.717
"Ruby",-0.23,0.049
"Scala",-0.15,0.126
"Typescript",-0.06,0.619
