"","coef"
"Intercept",-2.39
"log age",0.11
"log size",-0.01
"log devs",0.07
"log commits",1.02
"C",0.3
"C++",0.1
"Clojure",-0.25
"Coffeescript",-0.02
"Erlang",0.19
"Go",0.04
"Haskell",-0.18
"Java",0.01
"Javascript",-0.01
"Objective-C",0
"Perl",0.04
"Php",0.06
"Python",0.15
"Ruby",0.01
"Scala",-0.17
"Typescript",-0.25
