"","coef","pVal"
"Intercept",-2.49,0
"log age",0.09,0
"log size",-0.02,0.269
"log devs",0.08,0.021
"log commits",1.07,0
"C",0.13,0.202
"C#",-0.08,0.441
"C++",0.2,0.057
"Clojure",-0.29,0.011
"Coffeescript",0.1,0.38
"Erlang",0.12,0.251
"Go",0.18,0.122
"Haskell",-0.21,0.053
"Java",-0.01,0.945
"Javascript",-0.13,0.296
"Objective-C",0.21,0.036
"Perl",-0.03,0.811
"Php",0.23,0.039
"Python",-0.03,0.821
"Ruby",0.02,0.88
"Scala",-0.18,0.086
"Typescript",-0.23,0.076
