"","coef","pVal"
"Intercept",-2.6,0
"log age",0.12,0
"log size",-0.04,0.01
"log devs",0.13,0
"log commits",1.06,0
"C",-0.1,0.324
"C#",0.03,0.769
"C++",0.28,0.007
"Clojure",-0.24,0.021
"Coffeescript",0.16,0.119
"Erlang",0.04,0.665
"Go",0.21,0.033
"Haskell",-0.07,0.526
"Java",-0.15,0.154
"Javascript",0.05,0.659
"Objective-C",-0.03,0.788
"Perl",-0.07,0.505
"Php",0.17,0.091
"Python",-0.04,0.697
"Ruby",-0.19,0.068
"Scala",-0.25,0.017
"Typescript",0.2,0.067
