"","coef"
"Intercept",-2.54
"log age",0.14
"log size",-0.02
"log devs",0.15
"log commits",1
"C",0.18
"C++",0.03
"Clojure",-0.21
"Coffeescript",-0.04
"Erlang",-0.04
"Go",0.3
"Haskell",-0.03
"Java",-0.12
"Javascript",0.04
"Objective-C",0.03
"Perl",0.03
"Php",0.06
"Python",0.09
"Ruby",-0.23
"Scala",-0.18
"Typescript",0.07
