"","coef"
"Intercept",-2.22
"log age",0.13
"log size",-0.04
"log devs",0.24
"log commits",0.98
"C",0.14
"C++",-0.08
"Clojure",-0.05
"Coffeescript",-0.03
"Erlang",-0.34
"Go",0.27
"Haskell",-0.14
"Java",-0.31
"Javascript",-0.02
"Objective-C",0.27
"Perl",0.07
"Php",0.18
"Python",-0.04
"Ruby",-0.1
"Scala",0
"Typescript",0.17
