"","coef"
"Intercept",-2.27
"log age",0.13
"log size",-0.08
"log devs",0.21
"log commits",1.09
"C",0.16
"C++",-0.06
"Clojure",-0.17
"Coffeescript",-0.15
"Erlang",-0.02
"Go",0.29
"Haskell",-0.08
"Java",-0.29
"Javascript",0.22
"Objective-C",0.12
"Perl",-0.04
"Php",0.17
"Python",0.05
"Ruby",-0.46
"Scala",-0.05
"Typescript",0.31
