"","coef","pVal"
"Intercept",-2.63,0
"log age",0.1,0
"log size",-0.01,0.323
"log devs",0.1,0.006
"log commits",1.05,0
"C",0.08,0.484
"C#",-0.02,0.825
"C++",0.14,0.185
"Clojure",-0.16,0.147
"Coffeescript",0.26,0.018
"Erlang",0.16,0.147
"Go",0.25,0.024
"Haskell",-0.27,0.017
"Java",-0.07,0.497
"Javascript",-0.01,0.898
"Objective-C",0.02,0.839
"Perl",-0.07,0.55
"Php",-0.13,0.263
"Python",-0.04,0.705
"Ruby",-0.11,0.35
"Scala",-0.16,0.175
"Typescript",0.14,0.233
