"","coef"
"Intercept",-2.56
"log age",0.15
"log size",-0.03
"log devs",0.21
"log commits",1
"C",0.16
"C++",0.25
"Clojure",-0.39
"Coffeescript",-0.03
"Erlang",-0.06
"Go",0.14
"Haskell",0.08
"Java",-0.18
"Javascript",0.05
"Objective-C",-0.14
"Perl",0.16
"Php",0.1
"Python",-0.1
"Ruby",-0.14
"Scala",-0.01
"Typescript",0.11
