"","coef","pVal"
"Intercept",-2.24,0
"log age",0.09,0
"log size",-0.05,0
"log devs",0.11,0.001
"log commits",1.07,0
"C",0.2,0.04
"C#",-0.12,0.25
"C++",0.17,0.084
"Clojure",-0.29,0.006
"Coffeescript",-0.03,0.802
"Erlang",0.1,0.316
"Go",0.13,0.186
"Haskell",-0.24,0.022
"Java",-0.01,0.897
"Javascript",-0.07,0.523
"Objective-C",-0.04,0.676
"Perl",0.11,0.293
"Php",0.19,0.046
"Python",0.22,0.027
"Ruby",-0.11,0.267
"Scala",-0.22,0.033
"Typescript",0.02,0.852
