"","coef","pVal"
"Intercept",-2.45,0
"log age",0.12,0
"log size",-0.02,0.088
"log devs",0.19,0
"log commits",1,0
"C",0.09,0.424
"C#",0.04,0.706
"C++",0.09,0.398
"Clojure",-0.24,0.027
"Coffeescript",0.14,0.197
"Erlang",0.03,0.807
"Go",0.17,0.125
"Haskell",-0.19,0.085
"Java",-0.18,0.104
"Javascript",-0.04,0.726
"Objective-C",0.06,0.573
"Perl",-0.1,0.341
"Php",0.09,0.423
"Python",0,0.983
"Ruby",-0.06,0.555
"Scala",-0.24,0.032
"Typescript",0.35,0.002
