"","coef","pVal"
"Intercept",-2.39,0
"log age",0.08,0
"log size",-0.03,0.027
"log devs",0.11,0.003
"log commits",1.07,0
"C",0.05,0.613
"C#",-0.02,0.841
"C++",0.06,0.595
"Clojure",-0.12,0.281
"Coffeescript",0.12,0.28
"Erlang",0.18,0.102
"Go",0.16,0.128
"Haskell",-0.2,0.074
"Java",-0.18,0.094
"Javascript",0.12,0.297
"Objective-C",0.05,0.67
"Perl",0.09,0.4
"Php",-0.06,0.559
"Python",-0.03,0.762
"Ruby",-0.19,0.097
"Scala",-0.29,0.007
"Typescript",0.28,0.012
