"","coef","pVal"
"Intercept",-2.64,0
"log age",0.11,0
"log size",-0.03,0.058
"log devs",0.06,0.045
"log commits",1.09,0
"C",0.06,0.556
"C#",0.01,0.922
"C++",0.12,0.236
"Clojure",-0.24,0.026
"Coffeescript",0.18,0.085
"Erlang",0.09,0.402
"Go",0.23,0.032
"Haskell",-0.38,0.001
"Java",0.08,0.447
"Javascript",-0.08,0.48
"Objective-C",0.09,0.391
"Perl",0.07,0.484
"Php",0.07,0.495
"Python",-0.02,0.876
"Ruby",-0.12,0.265
"Scala",-0.33,0.002
"Typescript",0.17,0.116
