"","coef"
"Intercept",-2.52
"log age",0.14
"log size",-0.03
"log devs",0.21
"log commits",1.01
"C",0.12
"C++",0.17
"Clojure",-0.13
"Coffeescript",-0.21
"Erlang",-0.13
"Go",0.24
"Haskell",0.06
"Java",-0.16
"Javascript",-0.05
"Objective-C",0.17
"Perl",0.21
"Php",0.08
"Python",-0.23
"Ruby",-0.14
"Scala",-0.06
"Typescript",0.06
