"","coef"
"Intercept",-2.41
"log age",0.14
"log size",-0.06
"log devs",0.14
"log commits",1.09
"C",0.37
"C++",0.17
"Clojure",-0.28
"Coffeescript",-0.13
"Erlang",-0.16
"Go",0.2
"Haskell",-0.35
"Java",-0.21
"Javascript",0.15
"Objective-C",0.39
"Perl",-0.2
"Php",0.02
"Python",0.13
"Ruby",-0.23
"Scala",-0.22
"Typescript",0.36
