"","coef","pVal"
"Intercept",-2.45,0
"log age",0.09,0
"log size",-0.05,0.002
"log devs",0.13,0
"log commits",1.08,0
"C",0.15,0.141
"C#",-0.05,0.679
"C++",0.16,0.125
"Clojure",-0.23,0.035
"Coffeescript",0.14,0.156
"Erlang",0.09,0.419
"Go",0.3,0.003
"Haskell",-0.16,0.123
"Java",-0.45,0
"Javascript",-0.04,0.686
"Objective-C",0.06,0.545
"Perl",0.04,0.682
"Php",-0.01,0.945
"Python",0.01,0.895
"Ruby",-0.16,0.14
"Scala",-0.16,0.141
"Typescript",0.29,0.006
