"","coef","pVal"
"Intercept",-2.48,0
"log age",0.1,0
"log size",-0.02,0.301
"log devs",0.16,0
"log commits",1.02,0
"C",0.28,0.008
"C#",0.11,0.292
"C++",0.07,0.533
"Clojure",-0.29,0.009
"Coffeescript",0.15,0.15
"Erlang",0.02,0.875
"Go",0.31,0.002
"Haskell",-0.29,0.008
"Java",-0.15,0.164
"Javascript",-0.13,0.231
"Objective-C",0.03,0.782
"Perl",-0.01,0.915
"Php",0.09,0.4
"Python",-0.18,0.108
"Ruby",0.02,0.858
"Scala",-0.25,0.021
"Typescript",0.23,0.033
