"","coef","pVal"
"Intercept",-2.41,0
"log age",0.07,0
"log size",-0.02,0.104
"log devs",0.17,0
"log commits",1.05,0
"C",0.14,0.138
"C#",0.06,0.546
"C++",0.08,0.445
"Clojure",-0.25,0.016
"Coffeescript",0.14,0.168
"Erlang",0.1,0.293
"Go",0.04,0.683
"Haskell",-0.15,0.129
"Java",-0.11,0.286
"Javascript",-0.03,0.779
"Objective-C",-0.18,0.093
"Perl",0.21,0.032
"Php",0.24,0.016
"Python",0.03,0.771
"Ruby",-0.05,0.617
"Scala",-0.26,0.013
"Typescript",-0.01,0.92
