"","coef"
"Intercept",-2.53
"log age",0.13
"log size",-0.01
"log devs",0.22
"log commits",0.98
"C",0.16
"C++",-0.1
"Clojure",-0.25
"Coffeescript",-0.28
"Erlang",0.02
"Go",0.35
"Haskell",0.04
"Java",0.01
"Javascript",0.06
"Objective-C",0.19
"Perl",0.17
"Php",0.08
"Python",-0.09
"Ruby",-0.39
"Scala",-0.12
"Typescript",0.15
