"","coef","pVal"
"Intercept",-2.36,0
"log age",0.1,0
"log size",-0.03,0.015
"log devs",0.14,0
"log commits",1.03,0
"C",0.19,0.063
"C#",-0.02,0.823
"C++",0.07,0.487
"Clojure",-0.43,0
"Coffeescript",0.27,0.006
"Erlang",-0.06,0.577
"Go",0.13,0.211
"Haskell",-0.14,0.186
"Java",0,0.976
"Javascript",0.1,0.338
"Objective-C",-0.16,0.144
"Perl",-0.12,0.266
"Php",0.1,0.329
"Python",0.38,0
"Ruby",-0.29,0.008
"Scala",-0.09,0.366
"Typescript",0.07,0.513
