"","coef"
"Intercept",-2.88
"log age",0.17
"log size",0
"log devs",0.16
"log commits",0.99
"C",0.22
"C++",0.06
"Clojure",0.06
"Coffeescript",0.09
"Erlang",-0.06
"Go",0.31
"Haskell",-0.25
"Java",-0.18
"Javascript",-0.34
"Objective-C",0.13
"Perl",-0.09
"Php",0.2
"Python",0.05
"Ruby",-0.07
"Scala",-0.25
"Typescript",0.14
