"","coef","pVal"
"Intercept",-2.45,0
"log age",0.07,0
"log size",-0.02,0.213
"log devs",0.16,0
"log commits",1.04,0
"C",0.28,0.006
"C#",-0.18,0.099
"C++",0.02,0.823
"Clojure",-0.05,0.642
"Coffeescript",0.16,0.126
"Erlang",0.04,0.671
"Go",0.11,0.301
"Haskell",-0.16,0.129
"Java",-0.31,0.003
"Javascript",-0.04,0.7
"Objective-C",-0.22,0.033
"Perl",0.28,0.006
"Php",-0.03,0.794
"Python",0.01,0.949
"Ruby",0.14,0.175
"Scala",-0.34,0.002
"Typescript",0.29,0.008
