"","coef"
"Intercept",-2.6
"log age",0.15
"log size",-0.03
"log devs",0.2
"log commits",1.03
"C",-0.04
"C++",0
"Clojure",-0.02
"Coffeescript",0.1
"Erlang",0.08
"Go",0.04
"Haskell",-0.1
"Java",-0.2
"Javascript",0
"Objective-C",0.13
"Perl",-0.07
"Php",-0.12
"Python",0.06
"Ruby",-0.22
"Scala",0.04
"Typescript",0.32
