"","coef","pVal"
"Intercept",-2.71,0
"log age",0.1,0
"log size",-0.02,0.11
"log devs",0.05,0.103
"log commits",1.11,0
"C",0.12,0.234
"C#",0.09,0.413
"C++",0.06,0.553
"Clojure",-0.14,0.195
"Coffeescript",0.29,0.004
"Erlang",0.16,0.112
"Go",0.22,0.029
"Haskell",-0.28,0.009
"Java",-0.05,0.634
"Javascript",-0.08,0.473
"Objective-C",-0.12,0.27
"Perl",-0.14,0.18
"Php",0.04,0.674
"Python",0.11,0.267
"Ruby",-0.26,0.019
"Scala",-0.38,0
"Typescript",0.35,0.001
