"","coef","pVal"
"Intercept",-2.37,0
"log age",0.09,0
"log size",-0.01,0.45
"log devs",0.14,0
"log commits",0.99,0
"C",0.23,0.023
"C#",-0.24,0.027
"C++",0.3,0.003
"Clojure",-0.29,0.009
"Coffeescript",0.17,0.093
"Erlang",0.15,0.14
"Go",0.07,0.526
"Haskell",-0.35,0.002
"Java",-0.14,0.183
"Javascript",-0.03,0.802
"Objective-C",-0.03,0.808
"Perl",0.06,0.56
"Php",0.01,0.934
"Python",0.06,0.553
"Ruby",-0.05,0.614
"Scala",-0.05,0.659
"Typescript",0.11,0.289
