"","coef","pVal"
"Intercept",-2.79,0
"log age",0.13,0
"log size",-0.01,0.475
"log devs",0.1,0.002
"log commits",1.03,0
"C",0.28,0.004
"C#",-0.07,0.503
"C++",-0.08,0.443
"Clojure",-0.21,0.051
"Coffeescript",0.1,0.326
"Erlang",0.14,0.181
"Go",0.17,0.09
"Haskell",-0.24,0.028
"Java",-0.02,0.884
"Javascript",-0.17,0.112
"Objective-C",0.04,0.736
"Perl",-0.05,0.623
"Php",0.17,0.101
"Python",-0.08,0.434
"Ruby",-0.22,0.041
"Scala",0.05,0.622
"Typescript",0.18,0.082
