"","coef"
"Intercept",-2.65
"log age",0.15
"log size",-0.05
"log devs",0.2
"log commits",1.07
"C",0.1
"C++",0.21
"Clojure",0.08
"Coffeescript",-0.01
"Erlang",0.04
"Go",0.16
"Haskell",0.13
"Java",-0.42
"Javascript",0.12
"Objective-C",0.04
"Perl",-0.15
"Php",-0.17
"Python",-0.09
"Ruby",-0.05
"Scala",0.12
"Typescript",-0.11
