"","coef"
"Intercept",-2.82
"log age",0.16
"log size",-0.05
"log devs",0.14
"log commits",1.11
"C",0.2
"C++",-0.12
"Clojure",0.02
"Coffeescript",-0.02
"Erlang",-0.02
"Go",0.15
"Haskell",-0.22
"Java",-0.17
"Javascript",-0.04
"Objective-C",0.1
"Perl",-0.07
"Php",0.05
"Python",-0.19
"Ruby",0.11
"Scala",0.01
"Typescript",0.19
