"","coef","pVal"
"Intercept",-2.58,0
"log age",0.09,0
"log size",0,0.815
"log devs",0.16,0
"log commits",1.02,0
"C",0.06,0.576
"C#",0.13,0.237
"C++",-0.07,0.494
"Clojure",-0.21,0.056
"Coffeescript",0.34,0.001
"Erlang",0.13,0.225
"Go",0.11,0.311
"Haskell",-0.32,0.005
"Java",-0.1,0.336
"Javascript",-0.16,0.158
"Objective-C",0.08,0.439
"Perl",-0.02,0.818
"Php",-0.02,0.845
"Python",0.09,0.416
"Ruby",0.04,0.727
"Scala",-0.25,0.019
"Typescript",0.18,0.09
