"","coef"
"Intercept",-2.5
"log age",0.13
"log size",-0.05
"log devs",0.17
"log commits",1.1
"C",0.28
"C++",0.18
"Clojure",0
"Coffeescript",-0.4
"Erlang",-0.19
"Go",0.34
"Haskell",-0.11
"Java",-0.09
"Javascript",-0.12
"Objective-C",0.09
"Perl",-0.02
"Php",0.15
"Python",-0.01
"Ruby",-0.16
"Scala",-0.06
"Typescript",0.12
