"","coef","pVal"
"Intercept",-2.37,0
"log age",0.1,0
"log size",-0.02,0.192
"log devs",0.13,0
"log commits",1.01,0
"C",0.13,0.194
"C#",0.03,0.786
"C++",-0.03,0.778
"Clojure",-0.41,0
"Coffeescript",0.19,0.077
"Erlang",0.33,0.001
"Go",0.15,0.168
"Haskell",-0.19,0.081
"Java",-0.1,0.327
"Javascript",-0.15,0.167
"Objective-C",0.02,0.82
"Perl",0.05,0.632
"Php",-0.07,0.515
"Python",0.21,0.038
"Ruby",-0.02,0.86
"Scala",-0.22,0.043
"Typescript",0.08,0.481
