"","coef","pVal"
"Intercept",-2.47,0
"log age",0.09,0
"log size",-0.02,0.232
"log devs",0.1,0.002
"log commits",1.05,0
"C",0.19,0.057
"C#",0.01,0.943
"C++",0.17,0.09
"Clojure",-0.3,0.006
"Coffeescript",0.12,0.212
"Erlang",0.05,0.631
"Go",0.14,0.162
"Haskell",-0.35,0.001
"Java",-0.21,0.04
"Javascript",-0.13,0.212
"Objective-C",0.09,0.384
"Perl",-0.05,0.634
"Php",0.11,0.285
"Python",0.3,0.002
"Ruby",-0.08,0.424
"Scala",-0.09,0.394
"Typescript",0.03,0.777
