"","coef"
"Intercept",-2.78
"log age",0.16
"log size",-0.02
"log devs",0.19
"log commits",1.02
"C",0.18
"C++",0.18
"Clojure",0
"Coffeescript",-0.13
"Erlang",0
"Go",-0.02
"Haskell",-0.16
"Java",-0.06
"Javascript",-0.15
"Objective-C",0.14
"Perl",-0.08
"Php",-0.05
"Python",0.16
"Ruby",-0.05
"Scala",-0.1
"Typescript",0.16
