"","coef","pVal"
"Intercept",-2.5,0
"log age",0.11,0
"log size",-0.04,0.007
"log devs",0.15,0
"log commits",1.06,0
"C",0.2,0.037
"C#",0.11,0.288
"C++",-0.06,0.576
"Clojure",-0.32,0.003
"Coffeescript",0.19,0.059
"Erlang",-0.1,0.332
"Go",0.23,0.017
"Haskell",-0.21,0.041
"Java",-0.08,0.417
"Javascript",0.09,0.398
"Objective-C",0.06,0.555
"Perl",-0.08,0.418
"Php",0.17,0.094
"Python",-0.2,0.061
"Ruby",-0.24,0.022
"Scala",-0.12,0.264
"Typescript",0.35,0.001
