"","coef"
"Intercept",-2.45
"log age",0.11
"log size",-0.01
"log devs",0.17
"log commits",1.02
"C",0.23
"C++",-0.15
"Clojure",-0.03
"Coffeescript",-0.26
"Erlang",0.17
"Go",0.23
"Haskell",-0.04
"Java",-0.22
"Javascript",-0.03
"Objective-C",0.09
"Perl",0.15
"Php",0.01
"Python",0
"Ruby",-0.18
"Scala",-0.28
"Typescript",0.31
