"","coef","pVal"
"Intercept",-2.42,0
"log age",0.09,0
"log size",-0.03,0.061
"log devs",0.12,0
"log commits",1.06,0
"C",0.11,0.324
"C#",-0.03,0.79
"C++",0.05,0.633
"Clojure",-0.07,0.53
"Coffeescript",0.07,0.526
"Erlang",0.09,0.395
"Go",0.19,0.074
"Haskell",-0.3,0.01
"Java",0.01,0.892
"Javascript",0.17,0.133
"Objective-C",0.14,0.197
"Perl",-0.09,0.407
"Php",0.01,0.901
"Python",-0.32,0.005
"Ruby",-0.12,0.277
"Scala",0.05,0.655
"Typescript",0.04,0.746
