"","coef"
"Intercept",-2.5
"log age",0.14
"log size",-0.04
"log devs",0.15
"log commits",1.04
"C",0.11
"C++",0.1
"Clojure",-0.23
"Coffeescript",-0.15
"Erlang",0.06
"Go",-0.02
"Haskell",-0.07
"Java",-0.14
"Javascript",0.01
"Objective-C",-0.2
"Perl",-0.13
"Php",0.36
"Python",0.16
"Ruby",-0.08
"Scala",-0.13
"Typescript",0.34
