"","coef"
"Intercept",-2.09
"log age",0.11
"log size",-0.06
"log devs",0.18
"log commits",1.06
"C",0.26
"C++",-0.12
"Clojure",-0.22
"Coffeescript",0.12
"Erlang",-0.06
"Go",0.22
"Haskell",0.03
"Java",-0.38
"Javascript",-0.04
"Objective-C",0.32
"Perl",0.23
"Php",-0.02
"Python",-0.07
"Ruby",-0.38
"Scala",-0.09
"Typescript",0.2
