"","coef"
"Intercept",-2.43
"log age",0.12
"log size",-0.02
"log devs",0.15
"log commits",1.03
"C",0.11
"C++",0.04
"Clojure",-0.06
"Coffeescript",-0.2
"Erlang",-0.13
"Go",0.12
"Haskell",0.2
"Java",-0.15
"Javascript",-0.04
"Objective-C",0.05
"Perl",0.14
"Php",0
"Python",0.01
"Ruby",-0.11
"Scala",-0.03
"Typescript",0.06
