"","coef","pVal"
"Intercept",-2.82,0
"log age",0.13,0
"log size",0,0.798
"log devs",0.1,0.002
"log commits",1.03,0
"C",0.04,0.714
"C#",-0.04,0.691
"C++",-0.04,0.703
"Clojure",-0.16,0.11
"Coffeescript",0.35,0
"Erlang",0.27,0.005
"Go",0.06,0.575
"Haskell",-0.15,0.167
"Java",-0.15,0.149
"Javascript",0.04,0.7
"Objective-C",-0.02,0.869
"Perl",0.08,0.441
"Php",-0.28,0.008
"Python",0.03,0.802
"Ruby",-0.02,0.868
"Scala",-0.28,0.008
"Typescript",0.27,0.008
