"","coef"
"Intercept",-2.69
"log age",0.17
"log size",-0.05
"log devs",0.21
"log commits",1.05
"C",0.14
"C++",0.03
"Clojure",-0.36
"Coffeescript",0
"Erlang",-0.11
"Go",0.12
"Haskell",-0.09
"Java",-0.29
"Javascript",0.08
"Objective-C",0.3
"Perl",0.01
"Php",-0.05
"Python",0.1
"Ruby",-0.05
"Scala",-0.09
"Typescript",0.28
