"","coef"
"Intercept",-2.65
"log age",0.16
"log size",-0.03
"log devs",0.16
"log commits",1.02
"C",0.24
"C++",-0.25
"Clojure",-0.1
"Coffeescript",-0.27
"Erlang",0.01
"Go",0.27
"Haskell",0.09
"Java",-0.24
"Javascript",0.05
"Objective-C",-0.06
"Perl",0.01
"Php",0.15
"Python",0.05
"Ruby",-0.1
"Scala",-0.09
"Typescript",0.24
