"","coef"
"Intercept",-2.31
"log age",0.13
"log size",-0.02
"log devs",0.22
"log commits",0.97
"C",0
"C++",0.16
"Clojure",-0.23
"Coffeescript",-0.25
"Erlang",-0.14
"Go",0.19
"Haskell",0.02
"Java",0.01
"Javascript",0.22
"Objective-C",0.2
"Perl",0.25
"Php",0.17
"Python",-0.15
"Ruby",-0.22
"Scala",-0.12
"Typescript",-0.12
