"","coef","pVal"
"Intercept",-2.61,0
"log age",0.09,0
"log size",0,0.911
"log devs",0.13,0
"log commits",1.02,0
"C",0.03,0.754
"C#",0.15,0.157
"C++",-0.01,0.886
"Clojure",-0.29,0.007
"Coffeescript",0.06,0.595
"Erlang",0.18,0.085
"Go",0.16,0.115
"Haskell",-0.29,0.009
"Java",-0.06,0.565
"Javascript",0.06,0.601
"Objective-C",-0.08,0.434
"Perl",0.13,0.19
"Php",0.08,0.423
"Python",-0.11,0.301
"Ruby",-0.13,0.238
"Scala",-0.05,0.665
"Typescript",0.17,0.109
