"","coef","pVal"
"Intercept",-2.48,0
"log age",0.09,0
"log size",-0.03,0.02
"log devs",0.12,0
"log commits",1.07,0
"C",0.25,0.018
"C#",-0.06,0.595
"C++",0.23,0.022
"Clojure",-0.16,0.137
"Coffeescript",0.15,0.165
"Erlang",0.04,0.734
"Go",0.21,0.037
"Haskell",-0.29,0.008
"Java",-0.27,0.012
"Javascript",0.01,0.91
"Objective-C",-0.02,0.871
"Perl",0.03,0.791
"Php",-0.14,0.173
"Python",-0.07,0.502
"Ruby",-0.07,0.538
"Scala",-0.23,0.033
"Typescript",0.39,0
