"","coef","pVal"
"Intercept",-2.44,0
"log age",0.1,0
"log size",-0.03,0.05
"log devs",0.13,0
"log commits",1.04,0
"C",0.22,0.037
"C#",0.01,0.956
"C++",0.09,0.401
"Clojure",-0.29,0.01
"Coffeescript",0.19,0.08
"Erlang",0.05,0.612
"Go",0.15,0.167
"Haskell",-0.32,0.006
"Java",-0.07,0.542
"Javascript",0.12,0.267
"Objective-C",0.02,0.874
"Perl",-0.15,0.165
"Php",0.13,0.222
"Python",0.23,0.03
"Ruby",-0.19,0.098
"Scala",-0.3,0.006
"Typescript",0.11,0.35
