"","coef"
"Intercept",-2.52
"log age",0.15
"log size",-0.05
"log devs",0.16
"log commits",1.06
"C",0.14
"C++",0.2
"Clojure",-0.16
"Coffeescript",-0.21
"Erlang",0.04
"Go",0.28
"Haskell",-0.1
"Java",-0.21
"Javascript",0.17
"Objective-C",-0.17
"Perl",-0.21
"Php",0.28
"Python",0.11
"Ruby",-0.29
"Scala",-0.27
"Typescript",0.39
