"","coef","pVal"
"Intercept",-2.73,0
"log age",0.11,0
"log size",-0.01,0.532
"log devs",0.09,0.007
"log commits",1.05,0
"C",0.17,0.099
"C#",-0.11,0.289
"C++",0.22,0.031
"Clojure",-0.35,0.001
"Coffeescript",0.17,0.105
"Erlang",0.05,0.635
"Go",0.05,0.616
"Haskell",-0.29,0.007
"Java",-0.06,0.552
"Javascript",-0.01,0.915
"Objective-C",0.03,0.754
"Perl",-0.01,0.909
"Php",0.19,0.063
"Python",-0.12,0.268
"Ruby",-0.06,0.569
"Scala",-0.16,0.118
"Typescript",0.31,0.003
