"","coef","pVal"
"Intercept",-2.62,0
"log age",0.11,0
"log size",-0.01,0.297
"log devs",0.13,0
"log commits",1.03,0
"C",0.12,0.26
"C#",0.08,0.419
"C++",0.07,0.479
"Clojure",-0.2,0.061
"Coffeescript",0.04,0.665
"Erlang",0.23,0.029
"Go",0.02,0.848
"Haskell",-0.13,0.225
"Java",-0.1,0.351
"Javascript",-0.09,0.379
"Objective-C",-0.16,0.133
"Perl",0.02,0.812
"Php",0.1,0.345
"Python",0.15,0.153
"Ruby",-0.14,0.203
"Scala",-0.15,0.161
"Typescript",0.13,0.221
