"","coef","pVal"
"Intercept",-2.38,0
"log age",0.1,0
"log size",-0.04,0.015
"log devs",0.14,0
"log commits",1.04,0
"C",0.16,0.104
"C#",-0.07,0.507
"C++",-0.06,0.531
"Clojure",-0.27,0.012
"Coffeescript",0.12,0.221
"Erlang",0.28,0.005
"Go",0.15,0.157
"Haskell",-0.26,0.013
"Java",-0.02,0.838
"Javascript",0.14,0.173
"Objective-C",-0.05,0.66
"Perl",-0.09,0.384
"Php",0.01,0.928
"Python",-0.03,0.766
"Ruby",-0.08,0.467
"Scala",-0.32,0.003
"Typescript",0.39,0
