"","coef","pVal"
"Intercept",-2.62,0
"log age",0.09,0
"log size",-0.01,0.336
"log devs",0.14,0
"log commits",1.06,0
"C",0.24,0.016
"C#",-0.12,0.274
"C++",-0.01,0.918
"Clojure",-0.33,0.002
"Coffeescript",0.23,0.028
"Erlang",0.03,0.766
"Go",0.17,0.102
"Haskell",-0.2,0.068
"Java",-0.16,0.13
"Javascript",-0.13,0.23
"Objective-C",0.09,0.377
"Perl",0.28,0.006
"Php",0,0.983
"Python",0,0.967
"Ruby",-0.02,0.843
"Scala",-0.22,0.036
"Typescript",0.15,0.167
