"","coef","pVal"
"Intercept",-2.74,0
"log age",0.11,0
"log size",-0.02,0.238
"log devs",0.17,0
"log commits",1.05,0
"C",0.12,0.235
"C#",0.07,0.508
"C++",0.02,0.81
"Clojure",-0.11,0.308
"Coffeescript",0.23,0.031
"Erlang",0.1,0.353
"Go",0.27,0.007
"Haskell",-0.3,0.006
"Java",-0.21,0.045
"Javascript",-0.05,0.608
"Objective-C",0.08,0.451
"Perl",-0.25,0.018
"Php",0,0.982
"Python",0.01,0.95
"Ruby",0.02,0.877
"Scala",-0.17,0.104
"Typescript",0.18,0.101
