"","coef"
"Intercept",-2.72
"log age",0.16
"log size",-0.02
"log devs",0.19
"log commits",0.99
"C",0.08
"C++",0.04
"Clojure",-0.15
"Coffeescript",-0.13
"Erlang",-0.09
"Go",0.16
"Haskell",-0.02
"Java",-0.21
"Javascript",0
"Objective-C",-0.14
"Perl",0
"Php",0.17
"Python",0.01
"Ruby",0.05
"Scala",0.12
"Typescript",0.12
