"","coef"
"Intercept",-2.01
"log age",0.1
"log size",-0.04
"log devs",0.23
"log commits",0.97
"C",0.13
"C++",0.12
"Clojure",-0.14
"Coffeescript",-0.01
"Erlang",0.04
"Go",0.18
"Haskell",-0.42
"Java",-0.17
"Javascript",-0.06
"Objective-C",0.13
"Perl",0.17
"Php",0.26
"Python",0.04
"Ruby",-0.29
"Scala",0.08
"Typescript",-0.05
